,Track_ID,Track_Name,Popularity,Artist_Name,Artist_Popularity,Album_Type,Album_Total_Tracks,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Valence,Release_Year
10644,5JAYDuLRkODlVt6dgoalKk,Tell Me U Luv Me (with Trippie Redd),68,Juice WRLD,72,album,22,0.000715,0.561,0.741,1.4e-05,6,0.0822,-4.239,0,0.0419,139.001,4,0.776,2020
10645,0ZeMTGNq0F1feCvUQlopSf,Data Magic - Remaster 2020,0,Manuel Araneda,73,compilation,10,0.0927,0.587,0.622,0.000636,4,0.2,-5.535,1,0.0303,107.943,4,0.231,2020
10646,4Ec0q0j8hRTCX4QQ5MiHSX,Just About Over You,66,Priscilla Block,86,single,1,0.063,0.687,0.631,0.0,9,0.108,-5.612,1,0.129,186.071,4,0.853,2020
10647,5WnWpTPBLGT3Rg1BwFW3Za,"Declaration Ceremony - Live at Shibuya O-nest, Tokyo, 2020",1,Seventeen Years Old And Berlin Wall,90,album,24,0.0111,0.722,0.758,0.0,11,0.308,-4.477,0,0.0471,128.047,4,0.62,2021
10648,4cSSL3YafYjM3yjgFO1vJg,Walk Em Down (feat. Roddy Ricch),69,NLE Choppa,63,single,1,0.348,0.606,0.497,0.0,4,0.275,-6.611,1,0.0277,130.739,4,0.362,2020
10649,2oUZGrs1xDphKKNbMwa92b,Under Love - Remaster 2020,0,Cristian Corrotea,93,compilation,10,0.3,0.794,0.711,0.0,8,0.0955,-5.124,0,0.0699,174.915,4,0.955,2020
10650,4vLBnQtece15fFhqWxZvJP,Your New Boyfriend,70,Wilbur Soot,88,single,1,0.0135,0.794,0.766,0.0,9,0.0785,-3.894,0,0.0377,127.007,4,0.55,2020
10651,1oJewt79Z4FA7AuIyccrYX,"Talking Eggs - Live at Shibuya O-nest, Tokyo, 2020",1,Seventeen Years Old And Berlin Wall,93,album,24,0.511,0.498,0.59,0.0,1,0.107,-4.721,0,0.032,145.867,4,0.0784,2021
10652,612dHPI0OoOsvWkweHXZXF,2K FREESTYLE,69,Lazy3x,93,single,1,0.0134,0.635,0.841,0.0,5,0.0622,-5.379,1,0.0422,109.021,4,0.424,2020
10653,5AsiQLkEgyc1yiJ7mPoCze,"Happy Ending - Live at Shibuya O-nest, Tokyo, 2020",1,Seventeen Years Old And Berlin Wall,69,album,24,0.0447,0.247,0.438,0.000867,5,0.111,-8.478,1,0.0358,185.711,3,0.39,2021
10654,7FpBQ067pHB67deawpbbcY,Body Like A Back Road,67,Sam Hunt,93,album,12,0.148,0.704,0.558,0.0,2,0.107,-7.273,0,0.0542,110.444,4,0.245,2020
10655,2AlOhNGdbFJ2iPIGqR3uBA,"No Paradise - Live at Shibuya O-nest, Tokyo, 2020",3,Seventeen Years Old And Berlin Wall,71,album,24,0.00544,0.76,0.595,0.0,1,0.241,-6.366,1,0.0391,131.497,4,0.361,2021
10656,3DWjFSDEQ9IWz1mj449fB7,Get Back,72,Pop Smoke,96,album,13,0.0175,0.435,0.76,0.0,8,0.158,-4.935,0,0.0721,80.082,4,0.206,2020
10657,2h7ewMvDFRsTWbAdrndLnA,Soft numbers - Remaster 2020,0,Manuel Araneda,82,compilation,10,0.0267,0.684,0.607,0.000307,11,0.191,-8.127,0,0.1,81.001,4,0.498,2020
10658,45nc69lqKe3kY9sit2UU6G,UNAPOLOGETICALLY COUNTRY AS HELL,65,HARDY,75,album,12,0.989,0.303,0.187,0.489,2,0.101,-16.757,1,0.0356,132.731,4,0.213,2020
10659,3yevo5DtSffp51GeYEFn6v,A phantom song - 2020,0,Mellowhead,77,album,12,0.185,0.673,0.886,0.0,1,0.0826,-4.44,0,0.0431,97.012,4,0.795,2020
10660,0BV0AYGLVlu2SdjN3J9twp,Fed Up,74,Ghostemane,96,album,13,0.219,0.374,0.568,0.00219,1,0.513,-3.825,0,0.109,84.733,4,0.111,2020
10661,4baKhcDjuNysZ80GbQEqLl,Racer Theme - 2020 Remastered,0,Faces of Mars,90,album,13,0.271,0.723,0.86,4.56e-06,11,0.598,-4.357,1,0.203,126.979,4,0.667,2004
10662,6mtjo5kIHKlboGE84lf1FJ,Need It,68,Migos,82,single,1,0.0666,0.6,0.939,6.18e-06,7,0.34,-1.794,1,0.19,159.941,4,0.833,2020
10663,6Fx7s29d0zyZSqCLVDKpgK,Joe McCann - Remastered 2020,9,Christy Moore,96,album,42,0.0161,0.542,0.914,0.0,0,0.744,-4.747,0,0.113,153.993,4,0.576,2020
10664,7sOfmPd18RWp3FoCzpa7Kw,Soliá,75,Bad Bunny,82,album,20,0.0991,0.755,0.837,0.0,2,0.289,-2.718,0,0.142,120.028,4,0.714,2020
10665,7JwlL2qQUf4a0798B38XdS,Chill 2020,0,Jennifer Soothe,67,album,18,0.132,0.454,0.82,0.000969,2,0.115,-4.193,1,0.0567,166.303,4,0.575,2019
10666,4W8sUeokQKfHt1uTXp0Jq0,Broken,69,Lund,98,single,1,0.0739,0.455,0.623,0.000424,8,0.146,-3.878,1,0.0288,163.893,4,0.208,2020
10667,0qGAgPgih798SeXt52WQJY,Sleep Music 2020,0,Jack Thought,97,album,29,0.0401,0.728,0.859,0.0,5,0.111,-5.237,0,0.137,65.043,4,0.535,2020
10668,6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),78,MEDUZA,95,single,1,0.241,0.749,0.925,0.0,10,0.52,-5.034,1,0.227,86.989,4,0.641,2020
10669,4e1zOIblalcNKOZR0X1JC9,"27:00 - Live at Shibuya O-nest, Tokyo, 2020",1,Seventeen Years Old And Berlin Wall,86,album,24,0.38,0.675,0.734,0.895,7,0.141,-8.659,1,0.0265,101.998,4,0.533,2021
10670,6zFMeegAMYQo0mt8rXtrli,HOLIDAY,74,Lil Nas X,80,single,1,0.347,0.68,0.741,1.87e-06,2,0.117,-5.055,1,0.0357,127.024,4,0.635,2020
10671,1MXJvQLszRxQHBuAPCUj3P,"Echo Chamber - Live at Shibuya O-nest, Tokyo, 2020",1,Seventeen Years Old And Berlin Wall,86,album,24,0.389,0.671,0.726,0.882,7,0.14,-8.689,1,0.0272,102.002,4,0.581,2021
10672,706ZrLifsm0nwlucKr4kQg,Like Me (feat. iann dior),68,$NOT,83,album,12,0.0338,0.663,0.861,0.0,7,0.082,-3.398,0,0.109,119.963,4,0.654,2020
10673,50TUpuzzlxCjirJC9ui5Gu,滑走路 - 2020,0,Mellowhead,96,album,12,0.0796,0.531,0.803,1.71e-05,1,0.176,-3.284,1,0.0717,142.113,4,0.221,2020
10674,3tdjTdCCgKtwacsICCtPZZ,Costa Rica (feat. The Kid LAROI) - Remix,69,Bankrol Hayden,93,album,11,0.332,0.621,0.82,0.0,10,0.104,-4.865,1,0.0367,144.905,4,0.452,2020
10676,3sKz6Sd72K0ofPWcJPPk6H,Said Sum,65,Moneybagg Yo,83,album,13,0.0869,0.676,0.703,0.000687,8,0.0463,-5.815,0,0.0302,92.761,4,0.852,2020
10677,7KxQ6gTq6ofDq4L2OrHRm7,"Going Downtown - Live at Shibuya O-nest, Tokyo, 2020",1,Seventeen Years Old And Berlin Wall,76,album,24,0.0205,0.844,0.601,0.0,1,0.385,-5.283,1,0.157,73.989,4,0.331,2021
10678,44sYqNBttbXNxya33FJ3Dj,Camelot,68,NLE Choppa,88,album,20,0.00125,0.652,0.812,3.01e-05,3,0.667,-3.797,0,0.0409,126.023,4,0.72,2020
10679,5Fh2rb48fNDO3mQwzgdPgw,Romantizise Suicide(2020),1,Rxsesare.Red,75,album,12,0.179,0.768,0.82,0.0,7,0.689,-4.63,0,0.0474,129.965,4,0.625,2022
10680,7v96VvFLS0wSYT8kewNLRy,24 (feat. Lil Baby),68,Money Man,71,single,1,0.000346,0.482,0.833,0.0,5,0.365,-5.611,1,0.0449,148.039,4,0.74,2020
10682,4txKMpsSfZRV6durPuHVq0,New Tank,68,Playboi Carti,82,album,24,0.856,0.372,0.239,0.000175,6,0.168,-11.314,0,0.0296,113.451,4,0.127,2020
10684,7L6G0wpIUiPXuvoo7qhb06,oops!,67,Yung Gravy,92,album,14,0.112,0.789,0.706,1.71e-05,11,0.0586,-4.233,0,0.0429,125.911,4,0.638,2020
10685,3UKuAqVHTCua02Fovs8RJY,Take it Easy - Remaster 2020,0,Cristian Corrotea,88,compilation,10,0.0162,0.719,0.798,2.34e-06,10,0.134,-4.582,1,0.0361,120.011,4,0.591,2020
10686,3KJ3opyV29269SXkPrc19l,120,78,Bad Bunny,77,album,16,0.386,0.688,0.853,0.0,10,0.0862,-5.814,1,0.0493,103.993,4,0.743,2020
10687,2YnW5vvT20jKpjiDr1Fd4p,You're Free - 2020 Remaster,0,Andrew Gold,74,album,61,0.00379,0.751,0.783,0.0,4,0.036,-3.724,1,0.0859,119.975,4,0.816,2020
10688,5RqR4ZCCKJDcBLIn4sih9l,Party Girl,71,StaySolidRocky,95,single,1,0.529,0.855,0.954,0.0,0,0.205,-1.19,0,0.264,114.635,5,0.668,2020
10689,4wFXxKyqWGibhGDg4ECxez,Love Hurts - 2020 Remaster,2,Andrew Gold,93,album,61,0.851,0.589,0.389,0.0,0,0.0772,-5.972,1,0.028,89.1,4,0.501,2020
10690,7BQE1P0NUalHSvFtrxasx9,Memory I Don't Mess With,66,Lee Brice,70,single,1,0.00676,0.435,0.837,0.0,3,0.117,-8.126,1,0.449,124.913,4,0.778,2020
10691,13d5gw9FxBKZRbHEnfxJ53,The Traveller - 2020 Revisited,1,DJ Ino,77,album,25,0.11,0.66,0.867,0.0,6,0.0368,-4.285,0,0.116,93.033,4,0.377,2020
10692,6hRvewF5MRAsqqxnNs3z2b,SUICIDE YEAR,75,WEEDMANE,65,single,1,0.191,0.583,0.888,4.58e-05,11,0.0936,-9.414,0,0.0349,93.206,4,0.706,2020
10693,0VpJQXUDEC2F1hRYw16pcS,Dear Song - 2020 Remaster,1,Kingo Hamada,84,album,14,0.0048,0.7,0.709,0.0,7,0.029,-5.006,1,0.0838,122.019,4,0.624,2002
10694,4EuaDcxHmHKS6gZ5iuGba0,Joy Of My Life,66,Chris Stapleton,72,album,14,0.000715,0.561,0.741,1.4e-05,6,0.0822,-4.239,0,0.0419,139.001,4,0.776,2020
10695,40vZRQRiqcIyLh7TeOacKQ,Endless Flight - 2020 Remaster,1,Andrew Gold,73,album,61,0.0927,0.587,0.622,0.000636,4,0.2,-5.535,1,0.0303,107.943,4,0.231,2020
10696,0u9NVrPqUINrHIFCuPOnYm,November Air,65,Zach Bryan,86,single,6,0.063,0.687,0.631,0.0,9,0.108,-5.612,1,0.129,186.071,4,0.853,2020
10697,3niZ0AH68W5K7f8qWh7cio,Northeast Wind - 2020 Remaster,0,m-pact,90,album,12,0.0111,0.722,0.758,0.0,11,0.308,-4.477,0,0.0471,128.047,4,0.62,2020
10698,6MDdceLYec4AxohmorE4vH,Face Of My City (feat. Lil Baby),67,Jack Harlow,63,album,15,0.348,0.606,0.497,0.0,4,0.275,-6.611,1,0.0277,130.739,4,0.362,2020
10699,24CJ9wSVvmhK7yfcQ3VaEH,ギャツビー・ウーマン - 2020 Remaster,2,Kingo Hamada,93,album,14,0.3,0.794,0.711,0.0,8,0.0955,-5.124,0,0.0699,174.915,4,0.955,2002
10700,0F13K9dwYH2zpTWiR8d628,Go2DaMoon (feat. Kanye West),68,Playboi Carti,88,album,24,0.0135,0.794,0.766,0.0,9,0.0785,-3.894,0,0.0377,127.007,4,0.55,2020
10701,24CJ9wSVvmhK7yfcQ3VaEH,ギャツビー・ウーマン - 2020 Remaster,2,Kingo Hamada,93,album,14,0.511,0.498,0.59,0.0,1,0.107,-4.721,0,0.032,145.867,4,0.0784,2002
10702,6GqqGv8frU7kqzXkm2rewI,A Little Bit Off,68,Five Finger Death Punch,93,album,16,0.0134,0.635,0.841,0.0,5,0.0622,-5.379,1,0.0422,109.021,4,0.424,2020
10703,3Lrosf3J55Rb9bnuqI8KCB,Gorilla Jam - 2020 Remaster,0,Andrew Gold,69,album,61,0.0447,0.247,0.438,0.000867,5,0.111,-8.478,1,0.0358,185.711,3,0.39,2020
10704,1E3VQQWFQAPJkXfYHjqWoI,Captain Hook,67,Megan Thee Stallion,93,album,9,0.148,0.704,0.558,0.0,2,0.107,-7.273,0,0.0542,110.444,4,0.245,2020
10705,78OqDAV7vzdAciYe5ysxHU,If We Want (2020),0,Navab Jalil,71,album,20,0.00544,0.76,0.595,0.0,1,0.241,-6.366,1,0.0391,131.497,4,0.361,2020
10706,5faz5WYRJdRDiCa42DSgHR,Route 66 (feat. EST Gee),67,Jack Harlow,96,album,15,0.0175,0.435,0.76,0.0,8,0.158,-4.935,0,0.0721,80.082,4,0.206,2020
10707,6D5ZnX1GaXw0RIEa6amlU0,レイニー・ハート - 2020 Remaster,1,Kingo Hamada,82,album,14,0.0267,0.684,0.607,0.000307,11,0.191,-8.127,0,0.1,81.001,4,0.498,2002
10708,2XlGKZNMkRKvEJsbwQ6MCl,Gracias - En Vivo,73,Grupo Firme,75,single,1,0.989,0.303,0.187,0.489,2,0.101,-16.757,1,0.0356,132.731,4,0.213,2020
10709,4IFUuTjDqoZewxbhS4Malx,Feel It - 2020 Remaster,0,Andrew Gold,77,album,61,0.185,0.673,0.886,0.0,1,0.0826,-4.44,0,0.0431,97.012,4,0.795,2020
10710,6FfLg6FFqhCsrFOaHIGkg0,Honeypie,73,JAWNY,96,single,10,0.219,0.374,0.568,0.00219,1,0.513,-3.825,0,0.109,84.733,4,0.111,2020
10711,3i1rUrxBfPqX6MzJbKee25,Biggest and Buggest - Remaster 2020,0,Daniel Meister,90,compilation,10,0.271,0.723,0.86,4.56e-06,11,0.598,-4.357,1,0.203,126.979,4,0.667,2020
10712,06s3QtMJVXw1AJX3UfvZG1,Hasta Que Dios Diga,75,Anuel AA,82,album,22,0.0666,0.6,0.939,6.18e-06,7,0.34,-1.794,1,0.19,159.941,4,0.833,2020
10713,3Nl18LZilB7KDJg8y8Adth,Five Years With Freddy,0,Zachary Bryner,96,album,73,0.0161,0.542,0.914,0.0,0,0.744,-4.747,0,0.113,153.993,4,0.576,2020
10714,55CHeLEfn5iJ0IIkgaa4si,Savage,70,Megan Thee Stallion,82,album,9,0.0991,0.755,0.837,0.0,2,0.289,-2.718,0,0.142,120.028,4,0.714,2020
10716,6vBbirJ0n9L0j1XPtWlG6T,Good Die Young,64,Koe Wetzel,98,album,14,0.0739,0.455,0.623,0.000424,8,0.146,-3.878,1,0.0288,163.893,4,0.208,2020
10718,3VayB5gLZGODx8b7RO1y5f,"No Suburban, Pt. 2",68,Sheff G,95,album,12,0.241,0.749,0.925,0.0,10,0.52,-5.034,1,0.227,86.989,4,0.641,2020
10719,2RnFOoCG3YenOW1kzwRMs2,Traffic Jam - 2020 Remaster,0,Andrew Gold,86,album,61,0.38,0.675,0.734,0.895,7,0.141,-8.659,1,0.0265,101.998,4,0.533,2020
10720,5CFJRZRq6sdKKtRwNPWbYv,Show Out (with Skepta & Pop Smoke),71,Kid Cudi,80,album,18,0.347,0.68,0.741,1.87e-06,2,0.117,-5.055,1,0.0357,127.024,4,0.635,2020
10721,4MHZL1perInj2sWZ3SPkwa,15 Years Waiting,0,Sweet Dream Flowers,86,compilation,20,0.389,0.671,0.726,0.882,7,0.14,-8.689,1,0.0272,102.002,4,0.581,2020
10722,53v2u51nq3CxiKUNphRzP1,Que Malo,75,Bad Bunny,83,album,20,0.0338,0.663,0.861,0.0,7,0.082,-3.398,0,0.109,119.963,4,0.654,2020
10723,0qVvdojLwE4v8ErQ2Nl7Fl,Little Company - 2020 Remaster,0,Andrew Gold,96,album,61,0.0796,0.531,0.803,1.71e-05,1,0.176,-3.284,1,0.0717,142.113,4,0.221,2020
10724,7rpNuuoMbid56XkDsx2FjE,Black And White,72,Niall Horan,93,album,14,0.332,0.621,0.82,0.0,10,0.104,-4.865,1,0.0367,144.905,4,0.452,2020
10725,6quAybSP013eOEkOPgS1ta,Passing Thing - 2020 Remaster,0,Andrew Gold,76,album,61,0.432,0.715,0.584,1.41e-06,8,0.095,-8.231,1,0.0296,90.99,4,0.609,2020
10726,0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,72,Khalid,83,single,1,0.0869,0.676,0.703,0.000687,8,0.0463,-5.815,0,0.0302,92.761,4,0.852,2020
10727,3TrkZ46cniaWmxWS2lX4Fm,Three Years Ago,0,Ed Gent,76,compilation,12,0.0205,0.844,0.601,0.0,1,0.385,-5.283,1,0.157,73.989,4,0.331,2020
10728,3HsFSrIsbO54TFDfG66pZm,By the Sword,70,iamjakehill,88,single,1,0.00125,0.652,0.812,3.01e-05,3,0.667,-3.797,0,0.0409,126.023,4,0.72,2020
10729,1G1BW24ZiyVYPKDO282wyq,Angel Woman - 2020 Remaster,0,Andrew Gold,75,album,61,0.179,0.768,0.82,0.0,7,0.689,-4.63,0,0.0474,129.965,4,0.625,2020
10730,7vrJn5hDSXRmdXoR30KgF1,BICHOTA,75,KAROL G,71,single,1,0.000346,0.482,0.833,0.0,5,0.365,-5.611,1,0.0449,148.039,4,0.74,2020
10731,5P0UGqsGd3wuOVw4gU45dJ,Light Years Away,0,Sunflare,92,compilation,15,0.0105,0.769,0.684,0.000125,1,0.0887,-5.019,1,0.0411,127.972,4,0.835,2020
10732,6tzWQCTlrZr1CnwiFGCmoM,La Mejor de Todas,66,Eslabon Armado,82,album,24,0.856,0.372,0.239,0.000175,6,0.168,-11.314,0,0.0296,113.451,4,0.127,2020
10733,1GIBthmtxVHodvZvyj4b4u,Forever of Light Years,0,ShoXeRr,85,compilation,60,0.0846,0.4,0.915,0.0,0,0.0503,-4.89,1,0.28,88.917,3,0.878,2019
10734,75pQqzwgCjUOSSy5CpmAjy,Pero Ya No,73,Bad Bunny,92,album,20,0.112,0.789,0.706,1.71e-05,11,0.0586,-4.233,0,0.0429,125.911,4,0.638,2020
10736,4b148u8CHf38OU1yW5Xf1F,El Chino (En Vivo),72,Luis R Conriquez,77,single,1,0.386,0.688,0.853,0.0,10,0.0862,-5.814,1,0.0493,103.993,4,0.743,2020
10737,065AePR5CIkG8X9FCpnOeS,Seven Years Ago,0,Unique Chill,74,compilation,15,0.00379,0.751,0.783,0.0,4,0.036,-3.724,1,0.0859,119.975,4,0.816,2020
10738,0QsZ3W21xNvnUnUMbiAY4z,spy?,68,WHOKILLEDXIX,95,album,7,0.529,0.855,0.954,0.0,0,0.205,-1.19,0,0.264,114.635,5,0.668,2020
10739,3JZwCQjzssZLGC4BR2YfED,Morning Selection - 2020 Remaster,4,HONEY&B-BOYS,93,album,18,0.851,0.589,0.389,0.0,0,0.0772,-5.972,1,0.028,89.1,4,0.501,2020
10740,4JLBDUYSaOMPYND0iWeSWQ,Jenny (I Wanna Ruin Our Friendship),73,Studio Killers,70,single,1,0.00676,0.435,0.837,0.0,3,0.117,-8.126,1,0.449,124.913,4,0.778,2020
10741,1WNtoxKaIxxX2Ide8iK5iY,Travelin' Band - 2020 Remaster,3,Kazuhito Murata,77,album,18,0.11,0.66,0.867,0.0,6,0.0368,-4.285,0,0.116,93.033,4,0.377,2020
10742,1kwnxJNVl7cwcU98RvMBaR,Surf,69,Mac Miller,65,album,12,0.191,0.583,0.888,4.58e-05,11,0.0936,-9.414,0,0.0349,93.206,4,0.706,2020
10743,2TOzAfqdu5ArqajthhnkS3,SEXY PACIFIC - 2020 Remaster,6,Kazuhito Murata,84,album,18,0.0048,0.7,0.709,0.0,7,0.029,-5.006,1,0.0838,122.019,4,0.624,2020
10744,5yqKUU2DUyilP2TvOrjEzT,Creature,65,Jelly Roll,72,album,12,0.000715,0.561,0.741,1.4e-05,6,0.0822,-4.239,0,0.0419,139.001,4,0.776,2020
10745,2wUH3GrdvTer0NRbhe6pnY,愛の歌 - 2020 Remaster,2,Kyogo Kawaguchi,73,album,17,0.0927,0.587,0.622,0.000636,4,0.2,-5.535,1,0.0303,107.943,4,0.231,2020
10746,04F42oEuKrRComYJfJuyVR,Backyard Boy,70,Claire Rosinkranz,86,single,2,0.063,0.687,0.631,0.0,9,0.108,-5.612,1,0.129,186.071,4,0.853,2020
10747,4nA4pZsHBDKvYe06uTcvkC,Finna Be Lit (Mar 2020),0,KingSiah,90,album,12,0.0111,0.722,0.758,0.0,11,0.308,-4.477,0,0.0471,128.047,4,0.62,2020
10748,0Li1OuXXfi7950ilZUFGkF,Cardigan,68,Don Toliver,63,album,12,0.348,0.606,0.497,0.0,4,0.275,-6.611,1,0.0277,130.739,4,0.362,2020
10750,0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),75,J Balvin,88,single,1,0.0135,0.794,0.766,0.0,9,0.0785,-3.894,0,0.0377,127.007,4,0.55,2020
10751,357jePPOlYq4WKeanFVbKy,Years Of The Dragon,0,Nature Was Here,93,album,18,0.511,0.498,0.59,0.0,1,0.107,-4.721,0,0.032,145.867,4,0.0784,2020
10752,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - Remix,71,Maluma,93,single,1,0.0134,0.635,0.841,0.0,5,0.0622,-5.379,1,0.0422,109.021,4,0.424,2020
10754,67K5Ki1bLemeOlN012sip8,No Sense (feat. Key Glock),65,Young Dolph,93,album,16,0.148,0.704,0.558,0.0,2,0.107,-7.273,0,0.0542,110.444,4,0.245,2020
10755,3MZXkhiMgaqaGdRAqnkIwh,Sharp Things - New Version 2020,0,John Voss,71,album,40,0.00544,0.76,0.595,0.0,1,0.241,-6.366,1,0.0391,131.497,4,0.361,2020
10756,0qMip0B2D4ePEjBJvAtYre,紅蓮華,74,LiSA,96,album,13,0.0175,0.435,0.76,0.0,8,0.158,-4.935,0,0.0721,80.082,4,0.206,2020
10757,3rlshNQJOdMZTM2lEZYzpe,The King - 2020 Radio Edit,1,Julius Beat,82,single,3,0.0267,0.684,0.607,0.000307,11,0.191,-8.127,0,0.1,81.001,4,0.498,2020
10758,3MEruRteiUZXkStfTlZqRn,Back to the Streets (feat. Jhené Aiko),67,Saweetie,75,single,1,0.989,0.303,0.187,0.489,2,0.101,-16.757,1,0.0356,132.731,4,0.213,2020
10759,0XnMqvAZwqr5nYVe7C9O89,No Promises - New Version 2020,0,John Voss,77,album,40,0.185,0.673,0.886,0.0,1,0.0826,-4.44,0,0.0431,97.012,4,0.795,2020
10760,364dI1bYnvamSnBJ8JcNzN,Intentions,72,Justin Bieber,96,single,1,0.219,0.374,0.568,0.00219,1,0.513,-3.825,0,0.109,84.733,4,0.111,2020
10761,6zpUQlBHRgOAJ0vMUtNYnb,Be Trash - New Version 2020,0,John Voss,90,album,40,0.271,0.723,0.86,4.56e-06,11,0.598,-4.357,1,0.203,126.979,4,0.667,2020
10762,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAME,72,RØNIN,82,single,1,0.0666,0.6,0.939,6.18e-06,7,0.34,-1.794,1,0.19,159.941,4,0.833,2020
10764,0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,73,Marshmello,82,single,1,0.0991,0.755,0.837,0.0,2,0.289,-2.718,0,0.142,120.028,4,0.714,2020
10765,33KhYeHN1N4mfxzsEhnmiW,LADY SEPTEMBER - 2020 Remaster,5,Kazuhito Murata,67,album,18,0.132,0.454,0.82,0.000969,2,0.115,-4.193,1,0.0567,166.303,4,0.575,2020
10766,0uDdI4fAXCuNhQbmxENdsO,Can I,67,Kehlani,98,album,15,0.0739,0.455,0.623,0.000424,8,0.146,-3.878,1,0.0288,163.893,4,0.208,2020
10768,1YM6c2sxbf2Jacl9IFgn4I,Titanic,67,Juice WRLD,95,album,22,0.241,0.749,0.925,0.0,10,0.52,-5.034,1,0.227,86.989,4,0.641,2020
10769,7aAdawbgj2ROpff2NluCiQ,"桜 - Piano Version, 2020 Remaster",1,Kyogo Kawaguchi,86,album,17,0.38,0.675,0.734,0.895,7,0.141,-8.659,1,0.0265,101.998,4,0.533,2020
10770,38RIEav39FGi86jppxO0du,Ignorantes,73,Bad Bunny,80,album,20,0.347,0.68,0.741,1.87e-06,2,0.117,-5.055,1,0.0357,127.024,4,0.635,2020
10771,6cyd9Gb2ci3mJoKYyh3hUc,素敵ダウンタウンジミー - 2020 Remaster,2,Junko Yagami,86,album,16,0.389,0.671,0.726,0.882,7,0.14,-8.689,1,0.0272,102.002,4,0.581,2020
10772,5NOUjBikzECEJyZMTxtErD,The Code (feat. Polo G),66,King Von,83,album,16,0.0338,0.663,0.861,0.0,7,0.082,-3.398,0,0.109,119.963,4,0.654,2020
10774,2297mxrYLBAC4XkhXs39If,Armed & Dangerous,66,King Von,93,album,16,0.332,0.621,0.82,0.0,10,0.104,-4.865,1,0.0367,144.905,4,0.452,2020
10775,1gM8Ho9EZiCg7tzCpqLdqD,SUMMER VACATION - 2020 Remaster,7,Kazuhito Murata,76,album,18,0.432,0.715,0.584,1.41e-06,8,0.095,-8.231,1,0.0296,90.99,4,0.609,2020
10776,5TXQCMKN6TgemTL3c4wRTn,Sorrows,68,Bryson Tiller,83,album,10,0.0869,0.676,0.703,0.000687,8,0.0463,-5.815,0,0.0302,92.761,4,0.852,2020
10777,2NyEXTEB8knRcvWmIJw4nP,2020 - Б.Ю. Александров Tribute,0,HYPENUTII,76,compilation,18,0.0205,0.844,0.601,0.0,1,0.385,-5.283,1,0.157,73.989,4,0.331,2020
10778,0fZRNhPJ4AGmwY7rkpdbqK,ON,76,BTS,88,album,20,0.00125,0.652,0.812,3.01e-05,3,0.667,-3.797,0,0.0409,126.023,4,0.72,2020
10779,3fcIO06z244ow2ppppuKdC,"桜 - Radio Edit, 2020 Remaster",1,Kyogo Kawaguchi,75,album,17,0.179,0.768,0.82,0.0,7,0.689,-4.63,0,0.0474,129.965,4,0.625,2020
10780,35RJhm1pEovTBwnNR0zWad,GREECE (feat. Drake),72,DJ Khaled,71,single,1,0.000346,0.482,0.833,0.0,5,0.365,-5.611,1,0.0449,148.039,4,0.74,2020
10781,4ImqlS8ExxXO7KwpTXk26U,BROTHER & SISTER - 2020 Remaster,1,Junko Yagami,92,album,16,0.0105,0.769,0.684,0.000125,1,0.0887,-5.019,1,0.0411,127.972,4,0.835,2020
10782,7KSSdFCBHCfq4KPzz78ghk,Heatin Up (feat. Gunna),66,Lil Baby,82,album,20,0.856,0.372,0.239,0.000175,6,0.168,-11.314,0,0.0296,113.451,4,0.127,2020
10783,2dYm7EwHFIGH7asDnEESp8,Song of Love - 2020 Remaster,0,Kyogo Kawaguchi,85,album,17,0.0846,0.4,0.915,0.0,0,0.0503,-4.89,1,0.28,88.917,3,0.878,2020
10784,7dH9TPjTWQ60wOJkmYay8a,Blastoff (feat. Juice Wrld & Trippie Redd),67,Internet Money,92,album,17,0.112,0.789,0.706,1.71e-05,11,0.0586,-4.233,0,0.0429,125.911,4,0.638,2020
10785,37UEqm5mmOwCsMqSutd5L3,2020 Vision,1,Johnny Gallagher,88,album,14,0.0162,0.719,0.798,2.34e-06,10,0.134,-4.582,1,0.0361,120.011,4,0.591,2020
10786,7kt9e9LFSpN1zQtYEl19o1,this is me trying,70,Taylor Swift,77,album,16,0.386,0.688,0.853,0.0,10,0.0862,-5.814,1,0.0493,103.993,4,0.743,2020
10787,7AzNsoQH7uAykqbaJlCXKz,Route 27 - 2020 Edit,1,Monika Kruse,74,compilation,24,0.00379,0.751,0.783,0.0,4,0.036,-3.724,1,0.0859,119.975,4,0.816,2020
10788,3G3OwFCrkc86mMuLPOvgjc,Under My Skin,65,Nate Smith,95,single,1,0.529,0.855,0.954,0.0,0,0.205,-1.19,0,0.264,114.635,5,0.668,2020
10789,3gx4SunWqcjEBQJktbqYLK,High Voltage (2020 Remaster),4,Eric Sneo,93,compilation,24,0.851,0.589,0.389,0.0,0,0.0772,-5.972,1,0.028,89.1,4,0.501,2020
